DuPont and Peabody award-winning journalist	1		
Vice President of Policy, PHI	1		
Photographer, artist, and director	1		
Program Manager	1		
Founder and executive editor, MediaChannel	1		
No, you are.	1		
I am an author, mentor and speaker who helps others to raise t...	36		
Travel Photographer	4		
Professor and Chair, Department of Health, Behavior and Societ...	1		
I am an Environmental Attorney, Mother, and Activist on behalf...	2		
Psychotherapist, workshop leader, and author	1		
Author, 'No Biking in the House Without A Helmet'	1		
Star of Bravo TV’s “Untying the Knot;” Founder & CEO of Divorc...	1		
Author & Grief Therapist	4		
Lifestyle Wedding Photographer	1		
Friendship Expert, CEO of GirlFriendCircles.com (the women's f...	10		
Internationally-Known Shaman, Healer, Spiritual Teacher	1		
Weight Loss and Life Coach, Personal Development Speaker, Auth...	13		
Poet and writer living in Portland, Oregon	1		
Senior Women's Reporter, HuffPost	1		
Advocate for all things Good, Green, Gender; for Culture and S...	5		
Fitness expert, nutrition advocate, wellness guru, father	3		
Karen Rubin is an eclectic travel writer who has been spanning...	1		
Wedding Officiant, Communications Coach, Author	8		
Peace journalist	2		
International keynote speaker; Director of The Joy Project and...	22		
Actor, comedian, writer	3		
Marketer, poet, six-year breast cancer survivor	1		
American Contributor	1		
Nobel Peace Prize winner; founder, Grameen Bank; Chairman, Yun...	1		
Professor, Santa Clara University	2		
LGBTQ Activist, Journalist, Writer, TV Host, and Political & M...	2		
Multiple award-winning communications/marketing professional	1		
Education Maven, Expert and Entrepreneur	2		
Travel expert, CSR & sustainability consultant	4		
Emmy Award-winning Producer, Director; Founder of Daily Xpress...	1		
Founder, SafariBookings.com	1		
Division Chief of Adolescent Medicine and Director of the Gend...	1		
Author, 'She's Not There,' 'I'm Looking Through You' and 'Stuc...	1		
Writer and Publicist in New York City	6		
New York City-based travel and wedding photographer	1		
Vice President and National Director, AARP Driver Safety	2		
Astronomer, Author, and Co-Host of Star Gazers	2		
Peacebuilding Researcher and Practioner	1		
Television presenter, columnist, IP lawyer	1		
"Actor, Writer, Mediocre CrossFitter, Host of \"Yesterday Today\"..."	4		
Creator, Sneaky Chef Foods & series of books	9		
Founder & CEO of Sweet Loren's (sweetlorens.com). Entrepreneur...	11		
Co-Founder and CEO, FITiST	3		
Founder, California Breath Clinics; Inventor, TheraBreath Oral...	11		
Author, Moving Up: The Truth About Getting Ahead in America	1		
Award-winning chef and author	15		
President, Working Mother Media	5		
Author, 'Beyond Blue' and 'The Pocket Therapist'	4		
Founder, The Miventi Collection	6		
Editor, bestmoviesbyfarr.com	14		
Associate Professor of Cinema and Theater at the University of...	25		
Western Director, Sr. Atty, NRDC	2		
Senior Editor, The Huffington Post	1		
successful marriage. Fighting fairly is.	1		
Family and Matrimonial Lawyer	2		
Interior Designer	5		
PR professional for Airfarewatchdog	1		
CCHT; founder, Trancebreakers.com	2		
Graduate student, University of Connecticut	1		
Educator, CEO of Chill Expeditions	9		
Author, theater and opera critic	3		
Founder, Burnett's Boards	1		
Freelance writer, host and producer	1		
Author of Making Money Matter, Impact Investing to Change the ...	2		
President of Summers Strategies, a Washington, DC, based commu...	1		
Shockoe Bottom, Richmond Virginia, United States of America.	1		
Co-Founder, Pose	11		
Host for the past 25 years of WFMU's 'Give the Drummer Some' a...	3		
Health and Education Writer	2		
Campaign Director, MomsRising	1		
JLA	1		
Social Media Blogger, Smurf	2		
The Human Beast	2		
Stacey Delo is the founder of Maybrooks, a career resource for...	1		
Looker, writer, New Yorker	1		
artist	3		
Director Writer	1		
Playwright, raconteur, and media/culture writer	1		
Novelist, screenwriter, essayist	1		
CEO, Likeable Local	1		
Sarah is a friendship enthusiast, author of five books, and Ch...	2		
Author of Always a Bridesmaid (For Hire) & CEO of Bridesmaid f...	2		
Consultant on Education and Multicultural Mental Health Issues	1		
Writer and author of 'Curses and Smoke: A Novel of Pompeii, th...	1		
I help professionals in their 30s do more with their money.	5		
Author of 'The Anxious Traveler'	10		
I'm a elephant loving physician turned shamanic healer and I h...	1		
Chief Public Policy Officer, AARP	1		
Orthopedist, Optim Orthopedics	1		
Author, 'Fietlebaum's Escape'	3		
Founder and President of One Model Management	2		
Author, 'Dan Gets a Minivan: Life at the Intersection of Dude ...	5		
Lawyer and certified financial planner	3		
Author of The Flower Chef and owner of Flour LA, Inc.	10		
Creator, TextWeek.com	1		
Writer, teacher, scholar, mother	3		
Assistant Professor, Faculty of Medicine, University of Ottawa	1		
Baseball blogger	1		
"Author, \"Small Talk: Learning From My Children About What Matt..."	3		
Certified life and leadership coach, momma, gal about town	10		
Author, Mom, TV Personality & recent Psychology grad	8		
Spotted by Locals	9		
New York City resident, wife, and mother	1		
Editor / Writer	2		
Costume designer, Gossip Girl	2		
Founder, FCancer	1		
Writer, La Divorcee Vita	11		
Author of The Shortest Way Home	2		
Librarian, writer and dlistblog.com ruminator	3		
Holistic Nutritionist, Founder of Mindful Health and Mindful M...	8		
Provides services to improve health and well-being while reduc...	17		
Author of The Pursuit of Happiness	1		
Director, NYU Center for European and Mediterranean Studies	1		
Founder, Moms Demand Action for Gun Sense in America	2		
John M. Musser Professor of Psychology & Child Psychiatry,...	1		
Independent/Freelance Journalist	1		
Pulitzer Prize winner; Author, 'Salt Sugar Fat'	1		
Managing editor for Impatient Optimists, the blog of the Bill ...	2		
ALA President	1		
Backyard beekeeper and small egg producer	2		
CEO, Benchmark Communications, Inc.; chairman, The Creating WE...	8		
Co-author (with Elizabeth Dunn), 'Happy Money: The Science of ...	1		
Empowerment and Business Expert, Creator of The Butler Bag, Au...	1		
HIV test counselor, phlebotomist and care coordination special...	1		
Psychotherapist in private practice; Program Coordinator, Scho...	2		
Former Owner Boing Boing, Strident Feminist/ Comedian	2		
Story teller and moment hunter at BabyRabies.com	1		
Attorney. Writer. Advocate.	1		
Former President and CEO, Women for Women International	1		
CEO, The Global Leadership Institute	3		
Writer, publicist, activist.	1		
there is no choice, and this is my country.	1		
Physician, educator, author, and pioneer of new paradigm medic...	3		
Chef; Author; Cultural provocateur	1		
L.A. Based Art/Culture/Lifestyle Writer	4		
DJ, Run Hundred	23		
Essayist, Journalist and Editor	1		
Mg. Editor, YogaUOnline.com	8		
Journalist/Author/Media Specialist	8		
Child educational psychologist, Author, and International Work...	1		
Founder, Ever After Honeymoons	2		
CBS News Broadcast Associate, Certified Life Coach	3		
Neuropsychologist, Professor of Psychiatry and Psychology	1		
Financial Expert and Economic Commentator	2		
Abbot, Upaya Zen Center	1		
Survivor Outreach Advocate, Keep A Breast Foundation	3		
Dangerous when bored	2		
Co-founders Erin Bunch and Michelle Vick	3		
Mental health expert and the author of Living Well Despite Adv...	1		
Author, 'Sustainable Happiness: The Mind Science of Wellbeing,...	1		
Blogger, Kissing The Frog	3		
M.D., Author, Television Producer & Host	1		
Culture Shock to Culture Architect	2		
Freelance journalist and contributing editor at the Virginia Q...	1		
Appraiser, Antiques Roadshow	1		
Emmy-Winning Actress, Writer	1		
Comedian, Storyteller	1		
Mother and writer, CarissaK.com	17		
LGBTQ Activist, VP of Program Development & Community Relation...	1		
Blogger, mother, Stage 4 cancer fighter	2		
Actress, Mom, Wife, Entrepreneur, Author, Photographer	1		
Works in Special Events at Performa	1		
Author of love stories, The Mason Jar and Alabama Irish	4		
Award-winning Writer, Speaker, & Strategist	1		
Professional Cyclocross and Road Racer	1		
Marriage & Family Therapist, Writer	2		
At-home dad, blogger	1		
Chief Patient Advocate, Rx4good; Board of Directors, Critical ...	4		
Author; Motivational speaker	13		
Lifestyle Writer, Masterpiece Junkie and Mom	15		
Singer, songwriter, producer, multi-instrumentalist	3		
David Bacher - professional photographer	2		
President, American Academy of Matrimonial Lawyers	4		
Dr Keith Devlin is a mathematician at Stanford University in P...	2		
"Author, \"Heroes of a Different Stripe: How One Town Responded ..."	7		
Marketing/Communications specialist, blogger on divorce and co...	9		
Writer, marketer, mother.	6		
Lead CPA, American Tax & Financial Center at TurboTax	2		
Author and speaker, ambassador for peace, brings to the world ...	3		
Emmy Award-winning journalist, historian and producer	1		
Nurse Barb is a Women's Health Nurse Practitioner, lecturer at...	5		
"NYC-based psychotherapist in private practice and author of \"M..."	8		
Assistant Clinical Professor, UCLA Medical School	1		
Adjunct Professor of Political Communication	1		
Writer, author, blogger	1		
President, Veterans Healing Initiative	2		
Host + Managing Editor, WNYC's New Tech City	4		
"Ex \"Charlie Hebdo\" journalist, writer, co-founder of the journ..."	1		
Screenwriter, playwright and author of TheDaddyComplex.com and...	9		
Professor, Wake Forest	1		
Author, speaker, former Chief Diversity Officer, Siemens AG	2		
Eyebrow expert	1		
Dad of daughters, traveler, storyteller & photographer	11		
Professor of Philosophy, Worcester Polytechnic Institute	2		
Professor of Law and Founding Faculty Director of the Center f...	1		
Oceans Advocate & Campaign Strategist	1		
"David Macaray is a playwright and author (\"How to Win Friends ..."	3		
Writer and publisher, www.americacomesalive.com	2		
Pastor, Community of Grace; author, 'Searching for Tom Sawyer:...	3		
COO, Superior Solutions	1		
Executive Director, Pen and Brush	1		
Food and Taste Blog Editor, The Huffington Post	1		
Managing Partner of Boots Road Group, a marketing firm for peo...	1		
Writer, blogger, video and podcast host.	2		
Bestselling Author, The Angel in My Pocket	2		
Designer, Author	1		
Food blogger, writer, Sports Mom	1		
Research Director, Georgetown Institute for Consumer Research,...	1		
Medical Director and Senior Vice President of Health Services,...	1		
Ph.D., C.N.S.	17		
Celebrity Makeup Artist; Song Writer; New Yorker	7		
New York-based Travel photojournalist	14		
Comedian, Writer, Artist, Teacher, Speaker, Podcaster, Mom of ...	3		
Former director of communications for the University of Wiscon...	5		
CEO, Janis Spindel Serious Matchmaking, Inc.	9		
Author of the bestselling Secret Regrets book series; founder ...	3		
Publisher and executive editor, Windy City Media Group	2		
Founder and President, Bedtime Math	2		
Executive Vice President and General Manager, Nuance Healthcare	1		
Chief Content Officer, Bottom Line Publications	5		
The high tops were laced by the lockers with care,	1		
of aviation than to go back and review the events of the past year. As I look at what I saw fit to write about in 2012, I appreciate the unconventional approach some airlines have taken in response to the rapid changes in the industry.	1		
Past President, American Psychiatric Association; Professor an...	1		
DJ	2		
The Lemon Bowl	2		
Writer, chickchainwalkingclub.com	4		
The Insatiable Traveler	11		
SELF - Conde Nast	20		
Professor of Medicine UCLA Geffen School of Medicine	2		
Teacher and Writer	3		
Oceanographer, explorer, author	1		
Writer and artist	1		
Executive Director, Empire State Pride Agenda	1		
Production Assistant, HuffPost Live	1		
President, Personal Investing, Fidelity Investments	1		
Senior Research Fellow, University of Oxford Department of Pol...	1		
Clinical Psychologist & Author, 'The Conscious Parent' and Out...	8		
Three-time Olympic medalist, U.S. women's hockey	1		
Professor of Islamic History at the University of Massachusett...	1		
Author, 'Asperger's From the Inside-Out' and 'Unemployed on th...	1		
Writer, author and freelance journalist	1		
Senior manager of family and community engagement for National...	1		
Author/Nutritional Therapy Practitioner/Speaker/Certified Inte...	1		
unless you mean to.	1		
Founder, True Health Initiative	147		
than enough opportunities to get back to black with the brand value intact.	1		
New York State Assembly Member representing the 69th District	3		
hot, and happening Parisian places is for the true Francophile.	1		
Photography is my life. I've had a camera for as long as I can...	2		
Principal Advisor at Inside Straight Strategies	9		
Professor, Columbia University	6		
Association of Divorce for Women and Children, CEO	3		
Founder of Twist Out Cancer	2		
Emerson College journalism professor	11		
Author of Motherhood Smotherhoood	15		
Cofounder, Unsettled. TED Resident	1		
Founder, Iraq and Afghanistan Veterans of America	1		
Owner of GardenWall Publications: Communications for Change, G...	4		
Founder of Extraordinary Journeys, Leading Luxury Tour Operator	14		
Professor of Finance at the University of Florida, Gainesville	1		
thisisasides.com host and founder, published author, consultan...	4		
President and majority owner, Farr, Miller & Washington, LLC	2		
Poet, writer, mother-of-two	4		
Product Manager, Writer, Social Entrepreneur	1		
Executive Relationships Editor, Huffpost	1		
Travel and lifestyle journalist	1		
Founder and President, LATHER	7		
The luxury travel and design magazine with an irreverent attitude	3		
Family Travel Experts	5		
Founding Editor, The Ma'Ati Magazine	1		
Director of marketing, NAPO-Chicago	2		
Founder + CEO of Upper West Strategies	1		
Councilwoman, Montgomery County, MD	1		
Operations Analyst	1		
cofounder of equallywed.com / author, Equally Wed: The Ultimat...	3		
Wine Educator	3		
Founder of The Love Mob, Inspirational Speaker, Change Agent	3		
Writer and mom	2		
Writer, educator, motherpacker	2		
Tom Semioli is a writer, journalist, and bassist - but not nec...	2		
New mom	1		
co-founder of SVRF / founder of AllThingsVR	2		
Benjamin Orbach founded America's Unofficial Ambassadors and i...	1		
Founder and CEO, Juice Press	1		
Writer, blogger and advocate	1		
Executive Vice President, HighTower Advisors	1		
Artist	5		
CEO and Chairman of Rodale, Inc. and book author	251		
Syndicated travel writer and founder, Airfarewatchdog.com	113		
Susan is a therapist is Northern California and the author of ...	9		
Award winning author of 6 books, spokesperson, media personali...	3		
Writer & Public Media Professional	2		
Director, 'Wake Up'	1		
English teacher and blogger	1		
CEO, Lisa M. Dietlin and Associates, Inc., philanthropic advis...	1		
BranAppetit	1		
One-legged, two-time survivor, healthy cook	11		
"Author, \"The Need to Say No: How to be Bullish and Not Bullied\""	4		
Perfect Morsel	3		
Vice President, Oracle - Head of Global Social Media	2		
Founder, Brilliant Exits®	7		
Creative non-fiction writer, yoga teacher	1		
Actress, founding member of MOMENTUM	1		
artisanalpencilsharpening.com	1		
Physician-in-Chief, Texas Children's Hospital	1		
Award-winning journalist and comedic genius behind the humor b...	3		
Energy Convertor | Educator | Writer | Blood of a Slave, Heart...	1		
Rachel Mason, Artist	1		
Co-founder and Executive Director, True Price	1		
Black feminist writer and PhD candidate	3		
MARIE W. WOOLF has been the founder, CEO and creative director...	3		
Founder, 22 INTERIORS	1		
Editor of Lapham's Quarterly	1		
Director Sustainable Tourism USF Patel College of Globals Sust...	2		
Entrepreneur and writer. Author of 'Identified.'	2		
Journalist, Humorist, Author	1		
Author of Sunne's Gift: How Sunne Overcame Bullying to Reclaim...	1		
Mentoring *secretly unhappy* smart women at unapologeticandhap...	2		
Owner of MGI Branding, Coaching & Empowerment Agency, Foun...	1		
Poet | Writer | Storyteller JAMAiwuyor.com	1		
Author, 'Healing Gods' and 'Testing Prayer'	1		
Attorney, advocate, writer at RepublicReport.org	1		
Author, I Can Hear You Whisper: An Intimate Journey throug...	2		
Political strategist, writer, humorist in Washington, D.C.	1		
Executive coach who helps inspiring online leaders become trul...	1		
Food blogger fearlessly dedicated to making healthy food taste...	4		
Creative nonfiction and tile	1		
with no commitment to replace it.	1		
Physician, author, entrepreneur	4		
Author/Speaker on love, marriage, divorce, parenting, co-paren...	20		
Founder, SugarDetox.Me; Co-founder, Le Souk | summerrayne.net	7		
Journalist, Columnist	3		
President and CEO, Smart401k	1		
Blogger on law, gender, and race	1		
All things food and drink	180		
"Author, \"The Mystery Experience\"; pioneering philosopher"	2		
Executive Director	2		
Co-Author, with son Alex Tapscott, of Blockchain Revolution (M...	2		
Lead researcher, TouringPlans.com	2		
Author, 'Last Child in the Woods: Saving Our Children from Nat...	3		
E.P. Clapp Distinguished Professor of Politics, Occidental Col...	1		
Author of The 3-Day Reset, Mother, Natural Foods Chef	3		
Founder, Studio Alta	3		
Hotel price comparison site	19		
Modern-day Dale Carnegie	11		
President of the American Psychiatric Association	1		
Founder & Creative Director, Oliver & Adelaide	1		
Founder, Sprawl-Busters	2		
"Author of \"Leaving A-Holiness Behind,\" Host of Homebrewed Cult..."	2		
Cartoonist	1		
Founding team, Watsi	1		
Senior Social Media Editor, USA TODAY Sports	1		
Lifestyle, Design, Technology, Travel, Digital Media	4		
Writer, editor, cat lady	1		
mutantblogger	5		
Third-generation grocer and owner of Murray's Cheese	1		
Blogger and Social Activist	1		
Co-founder of GlutenFreeSingles.	1		
Adventure & Impact Writer	1		
Ambassador of Happiness(R)	9		
I talk about adventure, ambition and lifestyle at VagueDirecti...	3		
Dual board-certified in allergy and immunology and internal me...	3		
Filmmaker, 'Matt Shepard Is a Friend of Mine'	1		
Creator of YogAlign	1		
Strategic Partnerships at Facebook; Co-founder of Bushakan	1		
Terra Christoff is a business & career coach who helps smart w...	1		
Editor, AdoreColour.com	1		
Chairman Emeritus, Young & Rubicam; Author, 'The Constant Choice'	1		
Love Coach, Transformation Expert and International Speaker	1		
Business and Career Transition Coach	2		
"#NoBanNoWall\""	1		
Inner transformation, Systems evolution, Money	1		
Writer, The Happiness Project	35		
Hotels insider, Luxury travel reporter	11		
Founder - Essay Therapy, Writer, Professor, Associate Dean of ...	5		
Co-author of 'Dumped', a breakup bible for women	1		
Executive Director of the National Minority AIDS Council	1		
I am a psychoanalyst, philosopher, and author.	1		
KFBK Radio Senior Editor	1		
Writer, The Zeros Before the One	12		
Founder, Lizzy Couture	1		
Husband to Todd, Dad to Claire & Mason, Founder of Cooper Smit...	2		
Mango & Tomato	11		
Digital artist	1		
Professor Emeritus of Social Work, Arizona State University	2		
Bestselling Author, Internet Entrepreneur, Founder of Netconcepts	5		
Writer and Blogger, 'One Hungry Mama'	6		
journalist and full-time traveler	3		
Words with a dash of hot and itchy	19		
Editor, Nonfiction Author, Expert on the Childfree Choice	1		
30-Day Walk in Paris	1		
Producer, Director, Broadcaster and 'Creativity Doctor'	2		
President, Group SJR Canada	1		
President and Chief Operating Officer, Home Care Assistance	3		
Author, Advisor	1		
Cosmologist	1		
Writer; professor of magazine journalism, Parsons and The New ...	1		
Political consultant	3		
I'm actor and comedian who lives in Hollywood, Ca	1		
Senior Vice President and Chief Marketing Officer, Cisco	1		
Author, Advocate and Consultant	11		
Founder, Libraries Without Borders	1		
Founder and Chairman, Grupo Salinas	1		
Fast food horror filmmaker	1		
Life & Wellbeing Coach, Ayurvedic Practitioner and Demarti...	1		
Owner, Argovino; Economist; Author	22		
Health educator, author, marketing communications consultant	1		
Founder and CEO, Doorsteps	3		
Author, 'The Sh!t No One Tells You: A Guide to Surviving Your ...	1		
Stay-at-home mom and blogger, amotherthing.com	1		
Comedian, Writer, Actress	1		
Founder, Time to Play® / www.timetoplay.com	5		
Co-Founders Owl's Brew and Brew Lab Tea	1		
Food blogger, WithRawIntentions.com	2		
Health & Positive Living Writer, Life Hacker, Recovering L...	1		
Author, Prejudice & Pride	2		
College-to-Workforce researcher and author	1		
Nutritionista at MeghanTelpner.com	7		
Advertising copywriter, creative director, novelist, political...	2		
Editor-in-chief of Brain Child	4		
Founder and CEO, Revive Primary Care	1		
President and founder of iNK Think Tank, Inc./Author of childr...	1		
Author, Coach and Consultant	1		
food52.com	318		
Interior Designer and former blogger, Style Illuminated by LAM...	6		
Wordsmith in Chief, Prime Prose LLC	3		
IBCLC, CCE, JD, Director, A Mother Is Born	4		
writer, podcaster, tonibologna.com, overshareshow.com	20		
Clinical Assistant Professor of Medicine	5		
Beauty Director, Sonya Dakar Skincare	5		
Executive Producer, Sacred Earth Pictures	7		
Best-selling author, public speaker, and the internationally a...	3		
A domestic-relations lawyer for 20 years and a domestic-relati...	1		
Financial Writer & Business Expert	4		
Editor of The Edvocate & The Tech Edvocate	12		
Founder, Eat Well Global	7		
Former Mayor of Philadelphia, PA	1		
Content Strategist	2		
Retreat leader at Silent Stay Retreat Center	39		
Vice President of Strategic Communications, Echoing Green	2		
Past President of the American Academy of Matrimonial Lawyers ...	3		
Performing artist, producer, writer, and actor; program manage...	1		
Founder, Marc-Michaels Interior Design	1		
Human Behavior, Parenting, and Education Expert, Speaker, Auth...	30		
Award-Winning Author | Speaker | Leadership, People, Performan...	5		
Emmy Award winning TV Comedian, Travel Expert and Cartoon Dad	12		
Clinical psychologist, father, author, blogger, and collector ...	3		
The Arts & Travel & Food Journalist, Podcast Personality	7		
"VH1's \"Hollywood Exes\""	3		
International Jewelry Designer | Entrepreneur, Chelsea Bond Je...	2		
Author, The Mushroom Hunters: On the Trail of an Underground A...	1		
Coach & Author	5		
Author of 'Strong In The Broken Places' (Rodale, May 2017) | F...	3		
Evolutionary anthropologist and creator of The Advanced Apes	1		
Author, 'The Fire Starter Sessions: A Soulful and Practical Gu...	1		
Author, musician, independent culturist	3		
Elizabeth is a professional marketing coach for people who cra...	2		
Writer focused on global health and human rights	1		
activist, choreographer,  speaker, and writer	1		
Founder + CEO, Catchafire	1		
China Hands Magazine offers news and analysis related to Chine...	1		
CEO - Creative Director - U2R1 Media	1		
Senior Analyst, NerdWallet	1		
Go-to source for technology and gadgets for women	2		
I'm a meditation coach, founder of the Kelly Morris Method, an...	2		
I am a visionary who believes that anything is possible throug...	3		
Mental health advocate, psychology student	1		
Founder and CEO of Babo Botanicals, Mother, Writer	1		
Chief Possibility Officer and High Performance Coach	2		
Designer/Author	22		
Business psychologist, psychotherapist & writer; director, Cen...	16		
Renee Parsons writes on the US political scene and foreign pol...	1		
Author, Motivator	2		
Creator, Healthy-Diet-Healthy-You.com	3		
Award winning Educator, Author, Digital Parenting Expert and F...	1		
Career Coach, Author, Professional Speaker	25		
Talk Radio Host, Attorney and Author	1		
Former captain, U.S. Men's National Soccer Team	2		
Faculty at UC Berkeley's Haas School of Business and Law Schoo...	2		
Author, 'Little Princes: One Man's Promise to Bring Home the L...	5		
David Tutera’s Bridal Beauty Expert and Founder, Meredith Harp...	1		
Chief lyricist and least untalented singer, The Kinsey Sicks	1		
Performance & leadership coach, health & wellness expert.	15		
Veteran Travel Writer	5		
multimedia producer; blogger at ¡dpm! does	4		
Parents are trying to push them to do more. Students are trying to find places where they can be in control.	1		
Health & Fitness Expert, creator, Moving Free� Technique, Cert...	3		
bestselling author of 5 novels, including The Race for Paris a...	4		
Health and Media Communications Strategist, Writer, Certified...	2		
Columnist, Taking the Kids	3		
Author of Yin, Yang, Yogini	2		
Blogger, graphic designer, illustrator & dad	3		
"Author, 'Forever Again', Musician, EP \"Summer Verses\""	1		
Founder and Executive Director, Amani Global Works and 2013 As...	1		
I'm an adjunct professor, world traveler and bestselling author	3		
Pick and choose carefully.	1		
HR Business Partner; C&R Self Coach; Speaker	5		
I am an independent journalist, specializing in women's health...	1		
Professor of Public Affairs, The University of Texas at Austin	1		
Actress, comedian, author	1		
Founder & CEO @ CREATE Leaders	2		
Evidence Based Homeopath	4		
Celebrity chef	1		
Founder of Live More Weigh Less	4		
Author, Run Like a Girl: How Strong Women Make Happy Lives	3		
freelance writer	6		
President and CEO of PhRMA	2		
Kate is the author of the recently released Sweet Tooth: Th...	1		
Associate Professor of Psychiatry, Cornell Medical School	1		
President and CEO of VetJobs	1		
86400movement.com	1		
Get the best answers to your travel questions on Trippy.com	11		
Author, The Honest Toddler: A Child's Guide to Life	5		
CEO, Pawngo	1		
Registered Dietitian Nutritionist, Mediterranean Diet Consultant	5		
International Travel Writer	1		
Director of Media and Community Partnerships, GLAAD	1		
Mommy Advocate and Founder, Life Balance Community	8		
Board-certified internist; author, 'Pee-Shy' and 'Advocate Gui...	2		
Fertility specialist, human rights activist, & social entrepre...	1		
Dr. Judy Kuriansky	7		
Founder of Suitcase Secrets and freelance journalist	1		
Business coach; professional organizer; spiritual butt-kicker!...	1		
Executive Director of MAMA (Maternal Alliance for Mobile Action)	1		
Writer and Cultural Commentator	3		
New York City Ballet Ballerina	3		
Co-Founder of TheFigCo	3		
Functional Medicine Doctor & NYT Best Selling Author	1		
Writer and founder of newfoodculture.com	7		
Author, Catholic, and Special Needs	2		
Executive Vice President, Chief Product and Marketing Officer,...	1		
Executive Director, Solve	1		
Author, Writer, Blogger, Doggypreneur	2		
Writer, blogger and a bunch of other things	1		
Naturopathic Doctor (ND) and author	1		
NICU Nurse, Texas Children's Hospital	1		
Assistant Professor, Health Studies, Texas Woman's University	1		
I am the Brandinista–An award-winning creative director that w...	10		
Inspirational self-help speaker and author, 'Mind Your Own Lif...	1		
Lifestyle blogger and founder, MoreThanMary.com	3		
Online Dating Expert, Bestselling Author, and CEO, Cyber-Datin...	42		
International Motor Press Association, President	1		
Dr. (Ph.D.)	9		
Founder of BestPrepaidDebitCards.com	10		
Registered Dietician; SELF.com's 'Eat Like Me' Blog	1		
Editor-at-Large, Northwestern University	1		
Ambassador, Elizabeth Glaser Pediatric AIDS Foundation	1		
European budget travel guides	18		
writer and tired person	24		
Co-creator of Earth Gratitude & author of The Gratitude Game, ...	9		
A community of women who talk money	1		
Film Critic	32		
Film Critic, Professor of Communication & Media	10		
I write primarily about fatherhood, marriage and family	2		
Fashion editor and interior design fanatic	1		
Student/Blogger	8		
Writer and Sustainability Strategist, SustainAbility	1		
New York-based contributor to The Guardian and international c...	1		
Blogger and makeup artist	1		
Wedding planner	1		
Founder and Editor In Chief of LuxEcoLiving and co-founder of ...	28		
Psychotherapist and Author, Eyes Wide Open: Cultivating Discer...	1		
Award-winning writer, Midlife at the Oasis	4		
"Author, \"Matterness: What Fearless Leaders Know About the Powe..."	3		
Founder and CEO, Girls Who Code; Former Deputy Public Advocate...	1		
where home happens	25		
Actor, designer, foodie and former 'porn star' (as 'Johnny Haz...	1		
Staff Editor, Columbia Human Rights Law Review	1		
Cultural curator, lifestyle expert, media content producer + r...	3		
Award Winning Teen Mentor, Best Selling Author & President of ...	1		
comedian, writer, actress	8		
Writer focusing on LGBTQ topics and her experiences as a trans...	1		
Blogger, AmyWest.co	1		
National Chair, Breakthrough ALS	2		
Social Enterprise Speaker, Author, Field Leader: Building an e...	1		
Technology Entrepreneur	1		
Organizer in Los Angeles	1		
Relationship coach, founder of Start Over. Find Happiness.	1		
The ultra-popular movie is soon to be immortalized at Disney World in a new ride called Frozen Ever After. Disney released the first image of the attraction on Tuesday, in a sneak peak of what looks like a positively magical adventure:	1		
racially profiled.	1		
Editor-in-Chief of Epicurious.com, Gourmet.com and Gourmet Live	1		
Awareness, Mindfulness and Culture Consultant, Functional Life...	6		
Co-Founder of How to be a Redhead and a Fashion and Accessorie...	6		
Writer and Editor	2		
Psychotherapist, ecotherapist, co-editor of “Ecotherapy: Heali...	7		
Entrepreneur	21		
CEO of Getting Smart	2		
Blogger, Writer, Producer, Host, Brand Consultant	10		
Wife, Mother, Advocate and Caregiver	1		
President Astrodecision	21		
Goddess on a Mission.  Storyteller.  Mamma Sun Child.	2		
Big-Wave Surfer	1		
Senior Vice President for Strategy, Families and Work Institute	1		
Smoking cessation expert	4		
Family Law Mediator and Attorney, Author	1		
Celebrity trainer	1		
CMO of Velti, Co-Founder of Mobclix	1		
CEO and Founder, Corps Team	4		
An ENFJ/ENTJ who is passionate about building things that brin...	1		
The Dose Girls	2		
HooplaHa is a media company focused on only good news. Our mis...	8		
Producer, HuffPost Video	2		
College Professor (Emeritus, City University of N.Y),psycholog...	1		
Psychiatrist, Author, The Secrets of Surviving Infidelity	3		
Author, 'Torn Apart: United by Love, Divided by Law'	2		
Chief Storyteller of GoZen! Anxiety Relief Programs for Kids	4		
Leadership Guide, Vistage International Chair	1		
Host of Potluck with Ali	25		
Principal, MedTech Analytics	1		
Retired editorial page editor, The Courier-Journal	2		
PR Guy & Coolhunter	1		
Writer, photographer and blogger at Diapers & Daisies	2		
Loyalty Program for the Best Independent HOtels	3		
Vice president for animal research issues with The Humane Soci...	1		
Award-Winning Author, Relationship Expert, Screenwriter, Speak...	1		
Blogger, The Adventures of Anti-Wheat Girl	2		
Microbiologist	2		
UNRWA Spokesman	1		
Executive Director of the American Public Health Association	1		
A global Internet media company and trusted publisher of trave...	70		
Founder, GloSite.com	1		
Clinical Psychologist; Board Certified Sleep Specialist	98		
Director of Outreach and K-12 Education, Theodore Payne Founda...	1		
Lawyer/mediator/writer	4		
Senior Editor, Health & Fitness; Certified Personal Trainer	33		
Director, Education and Content and Resident Wine Expert, Wine...	1		
Executive Director of the Joint United Nations Programme on HI...	5		
Copywriting/Content Management/Content Strategy	4		
Associate Dean of Health & Wellness and Director of Health...	1		
D.C.-based progressive activist and organizer	1		
Creative Director, Chameleon Kids	1		
Founding publisher of Foodbeast.com	5		
Professor of Epidemiology and Public Health and as Director of...	2		
